ID	symbol	synonyms	ensembl
5452165	Gm22388		
5452166	Gm22389		
5452167	Gm22390		
5452168	Gm22391		ENSMUSG00000119505
5452169	Gm22392		ENSMUSG00000118768
5452170	Gm22393		ENSMUSG00000119294
5452171	Gm22394		ENSMUSG00000093784
5452172	Gm22395	Gm52847	
5452173	Gm22396		
5452175	Gm22398		
3780410	Gm2240		
5452177	Gm22400		
5452178	Gm22401		
5452179	Gm22402		
5452180	Gm22403		
5452181	Gm22404		
5452183	Gm22406		
5452184	Gm22407		
5452185	Gm22408		
5452186	Gm22409		
5452188	Gm22411		
5452189	Gm22412		
5452190	Gm22413		
5452191	Gm22414		
5452193	Gm22416		ENSMUSG00000118778
5452194	Gm22417		ENSMUSG00000119239
5452195	Gm22418		ENSMUSG00000119629
5452196	Gm22419		
5452197	Gm22420		
5452198	Gm22421		ENSMUSG00000119343
5452199	Gm22422		ENSMUSG00000064994
5452200	Gm22423		ENSMUSG00000064795
5452201	Gm22424		ENSMUSG00000089152
5452202	Gm22425		ENSMUSG00000089157
5452203	Gm22426		
5452204	Gm22427		
5452205	Gm22428		ENSMUSG00000089179
5452206	Gm22429		ENSMUSG00000089178
5452207	Gm22430		ENSMUSG00000089171
5452208	Gm22431		
5452209	Gm22432		
5452210	Gm22433		ENSMUSG00000089175
5452211	Gm22434		ENSMUSG00000089174
5452212	Gm22435		
5452213	Gm22436		
5452214	Gm22437		
5452215	Gm22438		ENSMUSG00000077237
5452216	Gm22439		ENSMUSG00000118753
3780414	Gm2244		ENSMUSG00000092036
5452217	Gm22440		
5452218	Gm22441		
5452219	Gm22442		ENSMUSG00000087881
5452220	Gm22443		ENSMUSG00000119251
5452221	Gm22444		ENSMUSG00000070203
5452222	Gm22445		
5452223	Gm22446		ENSMUSG00000119660
5452224	Gm22447		ENSMUSG00000119464
5452225	Gm22448		ENSMUSG00000119593
5452226	Gm22449		ENSMUSG00000119905
3780415	Gm2245		ENSMUSG00000089647
5452227	Gm22450		ENSMUSG00000118770
5452228	Gm22451		ENSMUSG00000084752
5452229	Gm22452		ENSMUSG00000084753
5452230	Gm22453		
5452231	Gm22454		ENSMUSG00000064517
5452232	Gm22455		ENSMUSG00000064514
5452233	Gm22456		ENSMUSG00000064512
5452235	Gm22458		ENSMUSG00000118872
5452236	Gm22459		ENSMUSG00000064511
5452237	Gm22460		
5452238	Gm22461		
5452239	Gm22462		
5452240	Gm22463		
5452241	Gm22464		
5452242	Gm22465		
5452243	Gm22466		
5452244	Gm22467		
5452245	Gm22468		
5452246	Gm22469		ENSMUSG00000077306
5452247	Gm22470		ENSMUSG00000077305
5452248	Gm22471		ENSMUSG00000077304
5452249	Gm22472		ENSMUSG00000077303
5452250	Gm22473		ENSMUSG00000077302
5452251	Gm22474		ENSMUSG00000118813
5452252	Gm22475		
5452253	Gm22476		ENSMUSG00002075635
5452254	Gm22477		
5452255	Gm22478		
5452256	Gm22479		ENSMUSG00000084515
5452257	Gm22480		ENSMUSG00000084517
5452258	Gm22481		
5452259	Gm22482		
5452260	Gm22483		
5452261	Gm22484		
5452262	Gm22485		
5452264	Gm22487		
5452265	Gm22488		ENSMUSG00000080461
5452266	Gm22489		ENSMUSG00000080463
5452267	Gm22490		ENSMUSG00000087813
5452268	Gm22491		ENSMUSG00000087815
5452269	Gm22492		
5452270	Gm22493		ENSMUSG00000077682
5452271	Gm22494		ENSMUSG00000077683
5452272	Gm22495		ENSMUSG00000077680
5452273	Gm22496		ENSMUSG00000077681
5452274	Gm22497		ENSMUSG00000077687
5452275	Gm22498		ENSMUSG00000077685
5452276	Gm22499		ENSMUSG00000077689
3780420	Gm2250		
5452277	Gm22500		ENSMUSG00000089607
5452278	Gm22501		ENSMUSG00000089606
5452279	Gm22502		ENSMUSG00000119719
5452280	Gm22503		ENSMUSG00000089608
5452281	Gm22504		ENSMUSG00000064897
5452282	Gm22505		ENSMUSG00000064890
5452283	Gm22506		ENSMUSG00000088558
5452284	Gm22507		ENSMUSG00000064707
5452285	Gm22508		
5452286	Gm22509		ENSMUSG00000119876
5452287	Gm22510		ENSMUSG00000119751
5452288	Gm22511		ENSMUSG00000119386
5452289	Gm22512		
5452290	Gm22513		ENSMUSG00000119895
5452291	Gm22514		
5452292	Gm22515		
5452293	Gm22516		ENSMUSG00000088891
5452294	Gm22517		ENSMUSG00000119215
5452295	Gm22518		
5452296	Gm22519		ENSMUSG00000088895
5452297	Gm22520		ENSMUSG00000088894
5452298	Gm22521		ENSMUSG00000088897
5452299	Gm22522		ENSMUSG00000088896
5452300	Gm22523		ENSMUSG00000089321
5452301	Gm22524		ENSMUSG00000119298
5452302	Gm22525		
5452303	Gm22526		
5452304	Gm22527		
5452305	Gm22528		
5452306	Gm22529		ENSMUSG00000089442
3780423	Gm2253		ENSMUSG00000110244
5452307	Gm22530		ENSMUSG00000089445
5452308	Gm22531		ENSMUSG00000089444
5452309	Gm22532		
5452310	Gm22533		
5452311	Gm22534		ENSMUSG00000088798
5452312	Gm22535		
5452313	Gm22536		ENSMUSG00000088796
5452314	Gm22537		
5452315	Gm22538		
5452316	Gm22539		ENSMUSG00000088792
5452317	Gm22540		ENSMUSG00000088793
5452318	Gm22541		
5452319	Gm22542		ENSMUSG00000088791
5452320	Gm22543		ENSMUSG00000077535
5452321	Gm22544		ENSMUSG00000077537
5452322	Gm22545		ENSMUSG00000077538
5452323	Gm22546		ENSMUSG00000077539
5452324	Gm22547		
5452325	Gm22548		
5452326	Gm22549		ENSMUSG00000119117
5452327	Gm22550		ENSMUSG00000118772
5452328	Gm22551		ENSMUSG00000088420
5452329	Gm22552		
5452330	Gm22553		
5452331	Gm22554		ENSMUSG00000088423
5452332	Gm22555		
5452333	Gm22556		
5452334	Gm22557		ENSMUSG00000088429
5452335	Gm22558		
5452336	Gm22559		ENSMUSG00000087954
5452337	Gm22560		
5452338	Gm22561		
5452339	Gm22562		
5452340	Gm22563		
5452342	Gm22565		
5452343	Gm22566		
5452344	Gm22567		ENSMUSG00000093283
5452345	Gm22568		
5452346	Gm22569		
5452347	Gm22570		
5452348	Gm22571		ENSMUSG00000064918
5452349	Gm22572		ENSMUSG00000064919
5452350	Gm22573		ENSMUSG00000064916
5452352	Gm22575		ENSMUSG00000064915
5452353	Gm22576		ENSMUSG00000065667
5452354	Gm22577		ENSMUSG00000065665
5452355	Gm22578		ENSMUSG00000065664
5452356	Gm22579		ENSMUSG00000065663
5452357	Gm22580		ENSMUSG00000119338
5452358	Gm22581		ENSMUSG00000065669
5452359	Gm22582		
5452360	Gm22583		ENSMUSG00000118827
5452361	Gm22584		ENSMUSG00000096231
5452362	Gm22585		
5452363	Gm22586		
5452364	Gm22587		
5452365	Gm22588		ENSMUSG00000088135
5452366	Gm22589		ENSMUSG00000075770
5452367	Gm22590		ENSMUSG00000077435
5452368	Gm22591		ENSMUSG00000077431
5452369	Gm22592		ENSMUSG00000077430
5452370	Gm22593		ENSMUSG00000077433
5452371	Gm22594		ENSMUSG00000077439
5452372	Gm22595		ENSMUSG00000077438
5452373	Gm22596		
5452374	Gm22597		ENSMUSG00000088227
5452375	Gm22598		ENSMUSG00000088225
5452376	Gm22599		ENSMUSG00000119150
3780429	Gm2260		
5452377	Gm22600		
5452378	Gm22601		
5452379	Gm22602		
5452380	Gm22603		ENSMUSG00000088228
5452381	Gm22604		
5452382	Gm22605		ENSMUSG00000088914
5452383	Gm22606		ENSMUSG00000088915
5452384	Gm22607		
5452385	Gm22608		ENSMUSG00000119488
5452386	Gm22609		ENSMUSG00000088911
5452387	Gm22610		
5452388	Gm22611		
5452389	Gm22612		
5452390	Gm22613		
5452391	Gm22614		ENSMUSG00000118936
5452392	Gm22615		
5452393	Gm22616		
5452394	Gm22617		
5452395	Gm22618		ENSMUSG00000119176
5452396	Gm22619		
5452397	Gm22620		ENSMUSG00000064634
5452398	Gm22621		ENSMUSG00000119502
5452399	Gm22622		ENSMUSG00001118660
5452400	Gm22623		ENSMUSG00000118726
5452401	Gm22624		
5452402	Gm22625		
5452403	Gm22626		
5452404	Gm22627		ENSMUSG00000118873
5452405	Gm22628		ENSMUSG00000119058
5452406	Gm22629		ENSMUSG00000118911
5452407	Gm22630		ENSMUSG00000119786
5452408	Gm22631		ENSMUSG00000119553
5452409	Gm22632		ENSMUSG00000119665
5452410	Gm22633		ENSMUSG00000118923
5452411	Gm22634		
5452412	Gm22635		
5452413	Gm22636		
5452414	Gm22637		
5452415	Gm22638		ENSMUSG00000119433
5452416	Gm22639		
5452417	Gm22640		ENSMUSG00000119359
5452418	Gm22641		
5452419	Gm22642		ENSMUSG00000093093
5452420	Gm22643		
5452421	Gm22644		
5452422	Gm22645		ENSMUSG00000119129
5452423	Gm22646		
5452424	Gm22647		
5452425	Gm22648		
5452426	Gm22649		ENSMUSG00000092875
5452428	Gm22651		
5452429	Gm22652		ENSMUSG00000065141
5452431	Gm22654		ENSMUSG00000088499
5452432	Gm22655		
5452433	Gm22656		ENSMUSG00000077387
5452434	Gm22657		ENSMUSG00000077385
5452435	Gm22658		ENSMUSG00000077384
5452436	Gm22659		ENSMUSG00000077383
5452437	Gm22660		ENSMUSG00000077381
5452438	Gm22661		ENSMUSG00000077380
5452439	Gm22662		
5452440	Gm22663		ENSMUSG00000089346
5452441	Gm22664		
5452442	Gm22665		
5452443	Gm22666		
5452444	Gm22667		
5452445	Gm22668		
5452446	Gm22669		
3780437	Gm2267		ENSMUSG00000115707
5452447	Gm22670		ENSMUSG00000089349
5452448	Gm22671		ENSMUSG00000077608
5452449	Gm22672		ENSMUSG00000077602
5452450	Gm22673		ENSMUSG00000077603
5452451	Gm22674		ENSMUSG00000077601
5452452	Gm22675		ENSMUSG00000089055
5452453	Gm22676		ENSMUSG00000080622
5452454	Gm22677		
5452455	Gm22678		
5452456	Gm22679		
5452457	Gm22680		ENSMUSG00000065782
5452458	Gm22681		ENSMUSG00000065787
5452459	Gm22682		ENSMUSG00000119756
5452460	Gm22683		ENSMUSG00000064788
5452461	Gm22684		ENSMUSG00000064783
5452462	Gm22685		ENSMUSG00000064782
5452463	Gm22686		ENSMUSG00000064781
5452464	Gm22687		
5452465	Gm22688		
5452466	Gm22689		
5452467	Gm22690		
5452468	Gm22691		
5452469	Gm22692		
5452470	Gm22693		
5452471	Gm22694		
5452472	Gm22695		
5452473	Gm22696		
5452474	Gm22697		
5452475	Gm22698		
5452476	Gm22699		ENSMUSG00000093117
3780440	Gm2270		ENSMUSG00000113884
5452477	Gm22700		
5452478	Gm22701		ENSMUSG00000093112
5452479	Gm22702		
5452480	Gm22703		
5452481	Gm22704		ENSMUSG00000064961
5452483	Gm22706		
5452484	Gm22707		
5452485	Gm22708		ENSMUSG00000089612
5452486	Gm22709		
5452488	Gm22711		ENSMUSG00002076990
5452488	Gm22711		ENSMUSG00000080540
5452489	Gm22712		
5452490	Gm22713		ENSMUSG00000080545
5452491	Gm22714		
5452492	Gm22715		
5452493	Gm22716		ENSMUSG00000119880
5452494	Gm22717		ENSMUSG00000084652
5452495	Gm22718		
5452496	Gm22719		
3780442	Gm2272		ENSMUSG00000103433
5452497	Gm22720		ENSMUSG00000084659
5452498	Gm22721		
5452499	Gm22722		ENSMUSG00000118969
5452500	Gm22723		ENSMUSG00000119172
5452501	Gm22724		ENSMUSG00000088716
5452502	Gm22725		ENSMUSG00000088717
5452503	Gm22726		
5452504	Gm22727		ENSMUSG00000088715
5452505	Gm22728		ENSMUSG00000088712
5452506	Gm22729		
5452507	Gm22730		
5452508	Gm22731		
5452509	Gm22732		ENSMUSG00000088718
5452510	Gm22733		ENSMUSG00000088719
5452511	Gm22734		
5452512	Gm22735		
5452513	Gm22736		
5452514	Gm22737		
5452515	Gm22738		ENSMUSG00000065374
5452516	Gm22739		ENSMUSG00000065371
3780444	Gm2274		
5452517	Gm22740		ENSMUSG00000065373
5452518	Gm22741		ENSMUSG00000065372
5452519	Gm22742		
5452520	Gm22743		ENSMUSG00000065379
5452521	Gm22744		ENSMUSG00000065378
5452522	Gm22745		
5452523	Gm22746		ENSMUSG00000118912
5452524	Gm22747		ENSMUSG00000118675
5452525	Gm22748		ENSMUSG00000064427
5452526	Gm22749		ENSMUSG00000119861
5452527	Gm22750		
5452528	Gm22751		
5452529	Gm22752		
5452530	Gm22753		ENSMUSG00000065591
5452531	Gm22754		
5452532	Gm22755		
5452533	Gm22756		ENSMUSG00000119402
5452534	Gm22757		
5452535	Gm22758		
5452536	Gm22759		
5452537	Gm22760		
5452538	Gm22761		
5452539	Gm22762		ENSMUSG00000088020
5452540	Gm22763		ENSMUSG00000088999
5452541	Gm22764		ENSMUSG00000088995
5452542	Gm22765		
5452543	Gm22766		ENSMUSG00000088997
5452544	Gm22767		ENSMUSG00000088990
5452545	Gm22768		
5452546	Gm22769		ENSMUSG00000088992
5452547	Gm22770		
5452548	Gm22771		ENSMUSG00000077637
5452549	Gm22772		ENSMUSG00000077639
5452550	Gm22773		
5452551	Gm22774		
5452552	Gm22775		
5452553	Gm22776		ENSMUSG00000119047
5452554	Gm22777		ENSMUSG00000077279
5452555	Gm22778		ENSMUSG00000077278
5452556	Gm22779		ENSMUSG00000077273
5452557	Gm22780		ENSMUSG00000118719
5452558	Gm22781		ENSMUSG00000077271
5452559	Gm22782		ENSMUSG00000119901
5452560	Gm22783		ENSMUSG00000077277
5452561	Gm22784		ENSMUSG00000077276
5452562	Gm22785		ENSMUSG00000077275
5452563	Gm22786		ENSMUSG00000077274
5452564	Gm22787		
5452565	Gm22788		ENSMUSG00000088501
5452566	Gm22789		ENSMUSG00000088509
5452567	Gm22790		
5452568	Gm22791		ENSMUSG00000087857
5452569	Gm22792		ENSMUSG00000087850
5452570	Gm22793		
5452571	Gm22794		
5452572	Gm22795		ENSMUSG00000087858
5452573	Gm22796		
5452574	Gm22797		ENSMUSG00000065924
5452575	Gm22798		ENSMUSG00000119552
5452576	Gm22799		
5452577	Gm22800		
5452578	Gm22801		
5452579	Gm22802		
5452580	Gm22803		
5452581	Gm22804		
5452582	Gm22805		ENSMUSG00000064673
5452583	Gm22806		ENSMUSG00000064672
5452584	Gm22807		ENSMUSG00000064671
5452585	Gm22808		ENSMUSG00000064670
5452586	Gm22809		ENSMUSG00000064677
5452587	Gm22810		ENSMUSG00000064675
5452588	Gm22811		ENSMUSG00000088093
5452589	Gm22812		ENSMUSG00000119157
5452590	Gm22813		ENSMUSG00002076583
5452590	Gm22813		ENSMUSG00000105886
5452591	Gm22814		
5452592	Gm22815		ENSMUSG00000088076
5452593	Gm22816		
5452594	Gm22817		ENSMUSG00000088073
5452595	Gm22818		ENSMUSG00000088071
5452596	Gm22819		
5452597	Gm22820		
5452598	Gm22821		ENSMUSG00000119686
5452599	Gm22822		ENSMUSG00000119024
5452600	Gm22823		ENSMUSG00000119656
5452601	Gm22824		
5452602	Gm22825		
5452603	Gm22826		ENSMUSG00000065708
5452604	Gm22827		ENSMUSG00000065700
5452605	Gm22828		ENSMUSG00000065702
5452606	Gm22829		ENSMUSG00000065705
5452607	Gm22830		ENSMUSG00000065706
5452608	Gm22831		
5452609	Gm22832		
5452610	Gm22833		ENSMUSG00000119100
5452611	Gm22834		ENSMUSG00000118886
5452612	Gm22835		
5452613	Gm22836		ENSMUSG00000089066
5452614	Gm22837		
5452615	Gm22838		
5452616	Gm22839		
5452617	Gm22840		ENSMUSG00000089069
5452618	Gm22841		ENSMUSG00000089068
5452619	Gm22842		
5452620	Gm22843		
5452621	Gm22844		
5452622	Gm22845		ENSMUSG00000088337
5452623	Gm22846		
5452624	Gm22847		ENSMUSG00000088332
5452625	Gm22848		
5452626	Gm22849		
5452627	Gm22850		ENSMUSG00000088339
5452628	Gm22851		ENSMUSG00000119055
5452629	Gm22852		
5452630	Gm22853		
5452631	Gm22854		
5452632	Gm22855		
5452633	Gm22856		
5452634	Gm22857		ENSMUSG00000092710
5452635	Gm22858		ENSMUSG00000092713
5452636	Gm22859		
3780457	Gm2286		
5452637	Gm22860		
5452638	Gm22861		
5452639	Gm22862		
5452640	Gm22863		ENSMUSG00000119769
5452641	Gm22864		
5452643	Gm22866		ENSMUSG00000065881
5452644	Gm22867		
5452645	Gm22868		ENSMUSG00000119883
5452646	Gm22869		
3780458	Gm2287		ENSMUSG00000106282
5452647	Gm22870		ENSMUSG00000088126
5452648	Gm22871		ENSMUSG00000093443
5452650	Gm22873		
5452651	Gm22874		
5452652	Gm22875		
5452653	Gm22876		ENSMUSG00000093191
5452654	Gm22877		
5452655	Gm22878		
5452656	Gm22879		ENSMUSG00000064829
3780459	Gm2288		ENSMUSG00000084363
5452657	Gm22880		ENSMUSG00000088370
5452658	Gm22881		ENSMUSG00000088372
5452659	Gm22882		ENSMUSG00000088374
5452660	Gm22883		ENSMUSG00000088001
5452661	Gm22884		ENSMUSG00000065061
5452662	Gm22885		ENSMUSG00002076436
5452663	Gm22886		ENSMUSG00000119907
5452664	Gm22887		ENSMUSG00000119906
5452665	Gm22888		ENSMUSG00000089265
5452666	Gm22889		ENSMUSG00000089264
5452667	Gm22890		ENSMUSG00000089267
5452668	Gm22891		
5452669	Gm22892		
5452670	Gm22893		ENSMUSG00000089262
5452671	Gm22894		
5452672	Gm22895		
5452673	Gm22896		
5452674	Gm22897		ENSMUSG00000105400
5452674	Gm22897		ENSMUSG00002076112
5452675	Gm22898		
5452676	Gm22899		ENSMUSG00000118777
5452677	Gm22900		ENSMUSG00000119192
5452678	Gm22901		
5452679	Gm22902		ENSMUSG00000089113
5452680	Gm22903		
5452681	Gm22904		
5452682	Gm22905		
5452683	Gm22906		
5452684	Gm22907		
5452685	Gm22908		
5452686	Gm22909		ENSMUSG00000119682
5452687	Gm22910		ENSMUSG00000119179
5452688	Gm22911		ENSMUSG00000119503
5452689	Gm22912		ENSMUSG00000118955
5452690	Gm22913		
5452691	Gm22914		
5452692	Gm22915		ENSMUSG00000088240
5452693	Gm22916		ENSMUSG00000088241
5452694	Gm22917		
5452695	Gm22918		
5452696	Gm22919		
5452697	Gm22920		
5452698	Gm22921		
5452699	Gm22922		
5452700	Gm22923		
5452701	Gm22924		
5452702	Gm22925		
5452703	Gm22926		
5452704	Gm22927		ENSMUSG00000077456
5452705	Gm22928		
5452706	Gm22929		ENSMUSG00000093258
5452707	Gm22930		
5452708	Gm22931		
5452709	Gm22932		
5452710	Gm22933		
5452711	Gm22934		ENSMUSG00000077149
5452712	Gm22935		ENSMUSG00000077148
5452713	Gm22936		ENSMUSG00000077143
5452714	Gm22937		ENSMUSG00000077142
5452715	Gm22938		ENSMUSG00000077144
5452716	Gm22939		ENSMUSG00000077146
5452717	Gm22940		
5452718	Gm22941		ENSMUSG00000119234
5452719	Gm22942		ENSMUSG00000089188
5452720	Gm22943		
5452721	Gm22944		ENSMUSG00000089287
5452722	Gm22945		ENSMUSG00000089182
5452723	Gm22946		ENSMUSG00000089183
5452724	Gm22947		ENSMUSG00000089184
5452725	Gm22948		
5452726	Gm22949		
5452727	Gm22950		ENSMUSG00000119062
5452728	Gm22951		ENSMUSG00000119078
5452729	Gm22952		
5452730	Gm22953		ENSMUSG00000080374
5452731	Gm22954		
5452732	Gm22955		
5452733	Gm22956		ENSMUSG00000084469
5452734	Gm22957		
5452735	Gm22958		ENSMUSG00000084461
5452736	Gm22959		
5452737	Gm22960		ENSMUSG00000084466
5452738	Gm22961		
5452739	Gm22962		
5452740	Gm22963		
5452741	Gm22964		
5452742	Gm22965		ENSMUSG00000088583
5452743	Gm22966		ENSMUSG00000088582
5452744	Gm22967		
5452745	Gm22968		
5452746	Gm22969		ENSMUSG00000119711
5452747	Gm22970		ENSMUSG00000065238
5452748	Gm22971		ENSMUSG00000065239
5452749	Gm22972		ENSMUSG00000065231
5452750	Gm22973		ENSMUSG00000065232
5452751	Gm22974		ENSMUSG00000065235
5452752	Gm22975		ENSMUSG00000119655
5452753	Gm22976		
5452754	Gm22977		ENSMUSG00000064549
5452755	Gm22978		ENSMUSG00000064541
5452756	Gm22979		ENSMUSG00000064543
5452757	Gm22980		ENSMUSG00000064542
5452758	Gm22981		ENSMUSG00000064545
5452759	Gm22982		
5452760	Gm22983		
5452761	Gm22984		ENSMUSG00000084700
5452762	Gm22985		ENSMUSG00000084703
5452763	Gm22986		
5452764	Gm22987		
5452765	Gm22988		ENSMUSG00000119662
5452766	Gm22989		
5452767	Gm22990		
5452768	Gm22991		
5452769	Gm22992		
5452770	Gm22993		
5452771	Gm22994		
5452772	Gm22995		ENSMUSG00000119069
5452773	Gm22996		ENSMUSG00000119224
5452774	Gm22997		ENSMUSG00000118908
5452775	Gm22998		
5452776	Gm22999		ENSMUSG00000087707
5452777	Gm23000		ENSMUSG00000087708
5452778	Gm23001		
5452779	Gm23002		ENSMUSG00000119802
5452780	Gm23003		ENSMUSG00000119820
5452781	Gm23004		
5452782	Gm23005		ENSMUSG00000089575
5452783	Gm23006		
5452784	Gm23007		
5452785	Gm23008		ENSMUSG00000089571
5452786	Gm23009		
5452787	Gm23010		ENSMUSG00000077339
5452788	Gm23011		ENSMUSG00000077336
5452789	Gm23012		ENSMUSG00000077337
5452790	Gm23013		ENSMUSG00000077334
5452791	Gm23014		ENSMUSG00000077332
5452792	Gm23015		ENSMUSG00000077333
5452793	Gm23016		ENSMUSG00000118900
5452794	Gm23017		ENSMUSG00000119485
5452795	Gm23018		
5452796	Gm23019		
3780473	Gm2302		
5452797	Gm23020		
5452798	Gm23021		ENSMUSG00000089390
5452799	Gm23022		ENSMUSG00000089393
5452800	Gm23023		
5452801	Gm23024		
5452802	Gm23025		ENSMUSG00000089394
5452803	Gm23026		
5452804	Gm23027		
5452805	Gm23028		
5452806	Gm23029		
5452807	Gm23030		
5452808	Gm23031		ENSMUSG00000088623
5452809	Gm23032		ENSMUSG00000088620
5452810	Gm23033		ENSMUSG00000088621
5452811	Gm23034		ENSMUSG00000088626
5452812	Gm23035		ENSMUSG00000088627
5452813	Gm23036		ENSMUSG00000088510
5452814	Gm23037		
5452815	Gm23038		ENSMUSG00000065807
5452816	Gm23039		ENSMUSG00000065804
5452817	Gm23040		ENSMUSG00000065803
5452818	Gm23041		ENSMUSG00000065802
5452819	Gm23042		ENSMUSG00000065800
5452820	Gm23043		ENSMUSG00000088515
5452821	Gm23044		ENSMUSG00000088516
5452822	Gm23045		
5452823	Gm23046		
5452824	Gm23047		ENSMUSG00000119885
5452825	Gm23048		ENSMUSG00000087862
5452826	Gm23049		
5452827	Gm23050		ENSMUSG00002075806
5452828	Gm23051		
5452829	Gm23052		
5452830	Gm23053		
5452831	Gm23054		ENSMUSG00000064738
5452832	Gm23055		ENSMUSG00000064739
5452833	Gm23056		ENSMUSG00000064737
5452834	Gm23057		ENSMUSG00000064735
5452835	Gm23058		ENSMUSG00000070214
5452836	Gm23059		ENSMUSG00000119332
5452837	Gm23060		
5452838	Gm23061		
5452839	Gm23062		
5452840	Gm23063		
5452841	Gm23064		
5452842	Gm23065		
5452843	Gm23066		
5452844	Gm23067		ENSMUSG00000088863
5452845	Gm23068		
5452846	Gm23069		
3780478	Gm2307		
5452847	Gm23070		
5452848	Gm23071		
5452849	Gm23072		ENSMUSG00000088868
5452850	Gm23073		
5452851	Gm23074		
5452852	Gm23075		
5452853	Gm23076		ENSMUSG00000118688
5452854	Gm23077		ENSMUSG00000088479
5452855	Gm23078		
5452856	Gm23079		ENSMUSG00000088472
3780479	Gm2308		ENSMUSG00000092257
5452857	Gm23080		ENSMUSG00000088471
5452858	Gm23081		
5452859	Gm23082		ENSMUSG00000088477
5452860	Gm23083		ENSMUSG00000088476
5452861	Gm23084		
5452862	Gm23085		
5452863	Gm23086		
5452864	Gm23087		
5452865	Gm23088		
5452866	Gm23089		ENSMUSG00000118978
3780480	Gm2309		ENSMUSG00000086757
5452867	Gm23090		ENSMUSG00000093562
5452869	Gm23092		ENSMUSG00000119278
5452870	Gm23093		ENSMUSG00000065384
5452871	Gm23094		
5452872	Gm23095		ENSMUSG00000065380
5452873	Gm23096		ENSMUSG00000119731
5452874	Gm23097		ENSMUSG00000065382
5452875	Gm23098		
5452876	Gm23099		ENSMUSG00000065388
3780481	Gm2310		ENSMUSG00000095663
5452877	Gm23100		ENSMUSG00000065389
5452878	Gm23101		ENSMUSG00000088175
5452879	Gm23102		ENSMUSG00000065658
5452880	Gm23103		ENSMUSG00000119378
5452881	Gm23104		ENSMUSG00000065656
5452882	Gm23105		ENSMUSG00000065653
5452883	Gm23106		
5452885	Gm23108		
5452886	Gm23109		ENSMUSG00000080517
5452887	Gm23110		
5452888	Gm23111		ENSMUSG00000084601
5452889	Gm23112		ENSMUSG00000089231
5452890	Gm23113		ENSMUSG00000089102
5452891	Gm23114		
5452892	Gm23115		
5452893	Gm23116		ENSMUSG00000089106
5452894	Gm23117		ENSMUSG00000089107
5452895	Gm23118		ENSMUSG00000084606
5452896	Gm23119		ENSMUSG00000089235
5452897	Gm23120		
5452898	Gm23121		
5452899	Gm23122		
5452900	Gm23123		ENSMUSG00000088273
5452901	Gm23124		ENSMUSG00000088275
5452902	Gm23125		ENSMUSG00000088276
5452903	Gm23126		ENSMUSG00000077448
5452904	Gm23127		ENSMUSG00000077449
5452905	Gm23128		ENSMUSG00000119779
5452905	Gm23128		ENSMUSG00002076049
5452906	Gm23129		ENSMUSG00000077447
5452907	Gm23130		ENSMUSG00000077440
5452908	Gm23131		ENSMUSG00000077441
5452909	Gm23132		ENSMUSG00000118748
5452910	Gm23133		
5452911	Gm23134		
5452912	Gm23135		
5452913	Gm23136		ENSMUSG00000119765
5452914	Gm23137		ENSMUSG00000118968
5452915	Gm23138		ENSMUSG00000065299
5452916	Gm23139		ENSMUSG00000118903
3780485	Gm2314		ENSMUSG00000104644
5452917	Gm23140		ENSMUSG00000118915
5452918	Gm23141		ENSMUSG00000118975
5452919	Gm23142		ENSMUSG00000118967
5452920	Gm23143		ENSMUSG00000119142
5452921	Gm23144		ENSMUSG00000119353
5452922	Gm23145		ENSMUSG00000118934
5452923	Gm23146		
5452924	Gm23147		
5452925	Gm23148		ENSMUSG00000118769
5452926	Gm23149		
5452927	Gm23150		
5452928	Gm23151		ENSMUSG00000119346
5452929	Gm23152		
5452930	Gm23153		ENSMUSG00000093064
5452931	Gm23154		
5452932	Gm23155		
5452933	Gm23156		
5452934	Gm23157		
5452935	Gm23158		
5452936	Gm23159		
3780487	Gm2316		ENSMUSG00000099660
5452937	Gm23160		
5452938	Gm23161		
5452939	Gm23162		
5452940	Gm23163		
5452941	Gm23164		
5452942	Gm23165		
5452943	Gm23166		
5452944	Gm23167		ENSMUSG00000087780
5452945	Gm23168		ENSMUSG00000087781
5452946	Gm23169		ENSMUSG00000087782
5452947	Gm23170		
5452948	Gm23171		
5452949	Gm23172		
5452950	Gm23173		
5452951	Gm23174		
5452952	Gm23175		ENSMUSG00000119872
5452953	Gm23176		ENSMUSG00000077553
5452954	Gm23177		
5452955	Gm23178		
5452956	Gm23179		
3780489	Gm2318		ENSMUSG00000095899
5452957	Gm23180		ENSMUSG00000089311
5452958	Gm23181		ENSMUSG00000089310
5452959	Gm23182		ENSMUSG00000089313
5452960	Gm23183		
5452961	Gm23184		
5452962	Gm23185		ENSMUSG00000089314
5452963	Gm23186		ENSMUSG00000118855
5452964	Gm23187		ENSMUSG00000093645
5452965	Gm23188		
5452966	Gm23189		
5452967	Gm23190		
5452968	Gm23191		ENSMUSG00000119409
5452969	Gm23192		
5452970	Gm23193		
5452971	Gm23194		ENSMUSG00000089438
5452972	Gm23195		ENSMUSG00000089439
5452973	Gm23196		ENSMUSG00000089431
5452974	Gm23197		
5452975	Gm23198		
5452976	Gm23199		ENSMUSG00000089437
2685078	Gm232	LOC212813	ENSMUSG00000111554
5452977	Gm23200		ENSMUSG00000077567
5452978	Gm23201		ENSMUSG00000077565
